order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
729111,97729,prior,35,0,15,4.0
2479761,97729,prior,36,4,19,4.0
1162718,97729,prior,37,1,19,4.0
1806691,97729,prior,38,3,18,2.0
1998452,97729,prior,39,5,9,2.0
1718418,97729,prior,40,1,13,3.0
3144,97729,prior,41,0,9,6.0
786859,97729,prior,42,0,20,0.0
2870850,97729,prior,43,3,9,3.0
1821122,97729,prior,44,1,14,5.0
611095,97729,prior,45,3,15,2.0
2682564,97729,prior,46,0,10,4.0
554840,97729,prior,47,3,12,3.0
2108238,97729,prior,48,4,18,1.0
3256342,97729,prior,49,1,17,4.0
1512074,97729,prior,50,4,10,3.0
2977088,97729,prior,51,1,18,4.0
2663126,97729,prior,52,5,15,11.0
2843768,97729,prior,53,6,17,1.0
1331230,97729,prior,54,3,9,4.0
1202909,97729,prior,55,2,8,6.0
3099134,97729,prior,56,2,11,0.0
3037923,97729,prior,57,4,20,2.0
2272766,97729,prior,58,2,17,5.0
1046068,97729,prior,59,3,18,1.0
3360816,97729,prior,60,5,9,2.0
1661691,97729,prior,61,2,12,4.0
2522723,97729,prior,62,2,21,0.0
1625697,97729,prior,63,4,11,2.0
2494130,97729,prior,64,1,13,4.0
573239,97729,prior,65,2,10,1.0
552836,97729,prior,66,3,10,1.0
287757,97729,prior,67,6,12,3.0
524121,97729,prior,68,1,11,2.0
2205523,97729,prior,69,1,19,0.0
768896,97729,prior,70,2,18,1.0
902401,97729,prior,71,3,17,1.0
2594079,97729,prior,72,3,20,0.0
915029,97729,prior,73,6,12,3.0
2623426,97729,prior,74,1,21,2.0
1764420,97729,prior,75,4,12,3.0
2209915,97729,prior,76,2,17,5.0
1244044,97729,prior,77,5,12,3.0
922569,97729,prior,78,1,23,3.0
3008277,97729,prior,79,2,16,1.0
2518190,97729,prior,80,6,9,4.0
1382964,97729,prior,81,2,9,3.0
434741,97729,prior,82,5,12,3.0
2329965,97729,prior,83,1,7,3.0
5832,97729,prior,84,4,20,3.0
3381785,97729,prior,85,3,16,13.0
1319969,97729,prior,86,0,17,4.0
1062023,97729,prior,87,4,15,4.0
688539,97729,prior,88,5,20,1.0
3333053,97729,prior,89,6,12,1.0
1854622,97729,prior,90,0,16,1.0
718795,97729,prior,91,1,10,1.0
2558007,97729,prior,92,1,16,7.0
3212225,97729,prior,93,4,16,3.0
2325421,97729,test,94,1,16,4.0
2663391,97779,prior,1,6,11,
1143674,97779,prior,2,6,11,0.0
2923204,97779,prior,3,1,19,2.0
2268316,97779,prior,4,1,19,0.0
1792395,97779,prior,5,1,19,0.0
336505,97779,prior,6,1,15,7.0
2554799,97779,prior,7,1,15,0.0
61024,97779,prior,8,1,15,0.0
3031349,97779,prior,9,1,19,0.0
2196644,97779,prior,10,1,10,14.0
1127214,97779,prior,11,1,10,0.0
2544499,97779,prior,12,1,10,0.0
3406841,97779,prior,13,6,21,5.0
3103479,97779,prior,14,6,21,0.0
315635,97779,train,15,6,21,0.0
2544105,97785,prior,1,5,16,
439442,97785,prior,2,5,11,14.0
3102131,97785,prior,3,0,19,2.0
450878,97785,prior,4,5,8,5.0
2525028,97785,prior,5,1,11,3.0
737156,97785,prior,6,5,9,4.0
3097414,97785,prior,7,5,9,7.0
2086149,97785,prior,8,1,8,3.0
1235575,97785,prior,9,5,8,4.0
779207,97785,prior,10,1,16,3.0
1544219,97785,prior,11,4,11,3.0
2421053,97785,prior,12,3,10,6.0
1044971,97785,prior,13,5,18,2.0
512441,97785,prior,14,2,9,4.0
2209476,97785,prior,15,4,18,2.0
294220,97785,prior,16,6,10,2.0
1024708,97785,prior,17,2,9,3.0
2498796,97785,prior,18,3,10,1.0
3058017,97785,prior,19,3,23,7.0
3143844,97785,prior,20,0,10,4.0
508793,97785,prior,21,3,9,10.0
411122,97785,prior,22,6,10,3.0
1402607,97785,prior,23,3,10,4.0
3164004,97785,prior,24,6,10,3.0
3369251,97785,prior,25,4,18,5.0
2043933,97785,prior,26,3,20,6.0
688335,97785,prior,27,3,0,7.0
2132001,97785,prior,28,1,10,5.0
1661552,97785,prior,29,6,0,12.0
2032704,97785,prior,30,2,9,3.0
638765,97785,prior,31,4,14,2.0
979813,97785,prior,32,1,20,4.0
100057,97785,prior,33,5,13,4.0
149069,97785,prior,34,6,10,1.0
2721644,97785,prior,35,5,17,6.0
1123973,97785,prior,36,6,11,8.0
1080900,97785,prior,37,0,14,15.0
2305462,97785,prior,38,4,21,4.0
1033539,97785,prior,39,2,21,5.0
1823347,97785,prior,40,4,10,2.0
2081908,97785,prior,41,2,9,5.0
257890,97785,prior,42,2,15,0.0
186424,97785,prior,43,2,11,7.0
1159948,97785,prior,44,0,20,5.0
1300330,97785,prior,45,3,21,3.0
693784,97785,prior,46,3,8,7.0
1472815,97785,prior,47,5,8,2.0
1863809,97785,prior,48,5,19,7.0
1397642,97785,prior,49,1,20,10.0
173746,97785,prior,50,1,11,14.0
2631187,97785,prior,51,1,7,7.0
393491,97785,prior,52,0,18,13.0
2453809,97785,prior,53,6,18,13.0
3339738,97785,prior,54,1,13,9.0
803027,97785,prior,55,0,16,13.0
109314,97785,prior,56,5,15,5.0
2590706,97785,prior,57,0,19,2.0
3316257,97785,prior,58,4,16,4.0
2383478,97785,prior,59,6,14,2.0
1016980,97785,prior,60,6,20,7.0
2832510,97785,prior,61,3,15,4.0
2916229,97785,prior,62,3,14,14.0
1906802,97785,prior,63,6,18,10.0
2039144,97785,train,64,5,10,13.0
2507552,97913,prior,1,5,20,
2229749,97913,prior,2,4,21,6.0
2156097,97913,prior,3,3,21,6.0
1768166,97913,prior,4,5,15,9.0
2994970,97913,prior,5,0,8,9.0
2594312,97913,prior,6,5,23,5.0
3091802,97913,prior,7,5,23,7.0
1027992,97913,prior,8,5,18,7.0
2510949,97913,prior,9,3,20,5.0
423990,97913,prior,10,5,9,16.0
629178,97913,prior,11,5,19,7.0
395777,97913,prior,12,5,7,7.0
609670,97913,train,13,5,14,7.0
1306600,98126,prior,1,3,18,
3117092,98126,prior,2,5,7,16.0
662207,98126,prior,3,2,14,11.0
534846,98126,prior,4,5,15,10.0
1048868,98126,prior,5,3,12,5.0
212123,98126,prior,6,3,12,14.0
1514658,98126,prior,7,5,13,23.0
3017579,98126,prior,8,5,9,7.0
1730048,98126,prior,9,0,17,9.0
2517692,98126,prior,10,2,9,23.0
69453,98126,prior,11,3,13,22.0
3126250,98126,prior,12,2,11,30.0
2064801,98126,prior,13,5,6,10.0
1701949,98126,prior,14,2,13,4.0
2251390,98126,prior,15,4,13,2.0
3364369,98126,prior,16,5,10,1.0
662989,98126,prior,17,1,12,3.0
106665,98126,prior,18,5,9,4.0
2553168,98126,prior,19,0,14,9.0
558475,98126,prior,20,1,11,15.0
213617,98126,prior,21,4,11,10.0
1375488,98126,prior,22,5,13,1.0
58689,98126,prior,23,4,11,6.0
699575,98126,prior,24,1,9,11.0
2527397,98126,prior,25,3,15,2.0
1607292,98126,prior,26,5,18,9.0
1192168,98126,prior,27,2,11,4.0
782062,98126,prior,28,4,15,9.0
3214290,98126,prior,29,2,10,5.0
1065712,98126,prior,30,1,14,6.0
3341276,98126,prior,31,2,10,15.0
271914,98126,prior,32,1,6,6.0
895035,98126,prior,33,1,10,7.0
3193986,98126,prior,34,0,19,6.0
1282445,98126,prior,35,3,14,3.0
1516885,98126,prior,36,5,10,2.0
3311231,98126,prior,37,1,10,3.0
3273738,98126,prior,38,1,15,7.0
258186,98126,prior,39,1,15,7.0
1956504,98126,prior,40,1,8,7.0
928636,98126,prior,41,2,19,8.0
530181,98126,train,42,2,8,7.0
1894138,98183,prior,1,2,14,
554980,98183,prior,2,0,19,12.0
1993147,98183,prior,3,5,14,5.0
2307548,98183,prior,4,2,18,11.0
725870,98183,prior,5,2,17,21.0
3184067,98183,prior,6,0,14,5.0
1788237,98183,prior,7,5,15,26.0
618125,98183,prior,8,1,18,10.0
488823,98183,prior,9,5,16,11.0
1727911,98183,prior,10,6,17,8.0
2132567,98183,prior,11,1,18,9.0
1225529,98183,prior,12,0,20,13.0
3161383,98183,prior,13,6,17,20.0
3011602,98183,prior,14,0,13,8.0
1136502,98183,prior,15,0,20,7.0
3097564,98183,prior,16,1,11,1.0
387855,98183,prior,17,2,12,29.0
220888,98183,prior,18,0,16,26.0
994153,98183,prior,19,5,20,12.0
1968866,98183,prior,20,0,19,30.0
3228734,98183,prior,21,1,20,1.0
1367410,98183,prior,22,5,17,11.0
764087,98183,prior,23,1,16,30.0
2826346,98183,prior,24,0,15,13.0
2635226,98183,prior,25,1,20,8.0
2145082,98183,test,26,0,19,13.0
2274942,98348,prior,1,4,8,
2454067,98348,prior,2,1,12,30.0
3148005,98348,prior,3,1,11,14.0
809798,98348,prior,4,1,16,30.0
3333968,98348,prior,5,5,13,25.0
3395827,98348,test,6,5,12,30.0
3097534,98530,prior,1,5,12,
3149388,98530,prior,2,6,10,22.0
1143176,98530,prior,3,6,13,7.0
1579406,98530,prior,4,6,10,21.0
471723,98530,prior,5,5,10,13.0
1349216,98530,prior,6,4,16,13.0
1913544,98530,prior,7,6,11,16.0
2806338,98530,prior,8,6,15,21.0
715468,98530,prior,9,0,14,8.0
604077,98530,prior,10,2,18,30.0
2115973,98530,prior,11,3,17,1.0
3106897,98530,train,12,2,16,30.0
1801615,98546,prior,1,6,16,
2997154,98546,prior,2,6,17,14.0
1414305,98546,prior,3,2,16,3.0
87739,98546,train,4,5,17,10.0
2577259,98623,prior,1,0,12,
2587058,98623,prior,2,6,13,6.0
3381588,98623,prior,3,0,16,30.0
2972525,98623,prior,4,6,12,30.0
657795,98623,test,5,1,13,30.0
568215,98845,prior,1,5,18,
2212926,98845,prior,2,6,9,15.0
3311646,98845,prior,3,1,16,2.0
668217,98845,test,4,1,11,7.0
2125012,98898,prior,1,5,16,
1007728,98898,prior,2,3,18,5.0
303894,98898,prior,3,2,15,30.0
720361,98898,test,4,1,14,13.0
3248282,99184,prior,1,1,14,
3393297,99184,prior,2,3,16,9.0
217174,99184,prior,3,6,23,17.0
1991532,99184,train,4,0,16,8.0
2707027,99189,prior,1,2,14,
219372,99189,prior,2,2,14,30.0
2411908,99189,prior,3,0,13,30.0
2458510,99189,train,4,0,11,30.0
3025798,99397,prior,1,6,23,
3129048,99397,prior,2,4,8,30.0
1023461,99397,prior,3,4,8,30.0
1402594,99397,prior,4,2,10,30.0
915767,99397,prior,5,5,17,10.0
2631769,99397,prior,6,4,21,6.0
3318393,99397,prior,7,2,7,12.0
1256195,99397,prior,8,0,20,12.0
310959,99397,prior,9,0,22,30.0
267271,99397,train,10,0,21,30.0
1106632,99440,prior,1,0,7,
2366164,99440,prior,2,3,19,30.0
1157397,99440,prior,3,1,16,19.0
1597203,99440,train,4,0,13,20.0
1290388,99977,prior,1,0,14,
1020164,99977,prior,2,0,16,14.0
1461199,99977,prior,3,0,14,30.0
2785061,99977,prior,4,0,13,21.0
3272477,99977,prior,5,1,14,8.0
2844453,99977,prior,6,5,8,30.0
576923,99977,train,7,1,15,30.0
2614076,100007,prior,1,5,9,
2816140,100007,prior,2,4,11,27.0
2506622,100007,prior,3,2,13,12.0
1394559,100007,prior,4,5,11,17.0
1215505,100007,prior,5,5,7,7.0
959021,100007,prior,6,3,11,12.0
548069,100007,train,7,4,15,22.0
1309977,100146,prior,1,0,13,
1495486,100146,prior,2,2,15,9.0
2457169,100146,prior,3,0,14,5.0
754997,100146,prior,4,2,10,9.0
946065,100146,prior,5,6,14,4.0
2154378,100146,prior,6,1,18,9.0
1932322,100146,prior,7,0,11,6.0
24683,100146,prior,8,0,10,21.0
3072993,100146,prior,9,6,10,6.0
3295201,100146,prior,10,6,14,7.0
207802,100146,test,11,6,9,7.0
2027922,100368,prior,1,6,12,
288261,100368,prior,2,1,16,30.0
734316,100368,prior,3,3,12,16.0
594778,100368,prior,4,0,12,25.0
53232,100368,prior,5,1,12,22.0
2160909,100368,prior,6,0,14,6.0
1136786,100368,prior,7,0,9,7.0
26416,100368,prior,8,0,18,21.0
1322949,100368,prior,9,0,15,7.0
972250,100368,prior,10,5,12,12.0
1195527,100368,prior,11,0,9,9.0
620956,100368,prior,12,5,12,19.0
1583293,100368,test,13,0,10,30.0
2858632,100372,prior,1,0,17,
1943536,100372,prior,2,1,15,29.0
1357410,100372,prior,3,4,15,3.0
962573,100372,prior,4,1,12,11.0
1907924,100372,prior,5,6,14,5.0
2807595,100372,prior,6,1,11,9.0
2514520,100372,prior,7,3,8,9.0
542286,100372,prior,8,1,9,30.0
1715282,100372,prior,9,5,10,4.0
986785,100372,prior,10,3,16,19.0
3229391,100372,prior,11,1,12,5.0
2697374,100372,train,12,1,9,7.0
3210658,100439,prior,1,3,9,
2601847,100439,prior,2,1,11,5.0
2791853,100439,prior,3,6,10,5.0
1926857,100439,prior,4,5,12,6.0
1458283,100439,prior,5,6,11,8.0
3127402,100439,prior,6,0,21,8.0
2953915,100439,prior,7,6,12,6.0
2871083,100439,prior,8,6,11,7.0
538415,100439,prior,9,5,21,6.0
565439,100439,prior,10,6,9,8.0
2080897,100439,prior,11,5,21,6.0
52536,100439,prior,12,2,21,11.0
2817850,100439,prior,13,4,19,9.0
2683298,100439,prior,14,5,22,8.0
399719,100439,prior,15,6,21,8.0
1505790,100439,prior,16,5,21,6.0
2205066,100439,prior,17,4,21,13.0
1906457,100439,train,18,4,21,7.0
1666402,100666,prior,1,2,9,
1398738,100666,prior,2,2,18,7.0
3060248,100666,prior,3,5,11,10.0
1292869,100666,prior,4,3,11,12.0
1353923,100666,prior,5,0,19,11.0
3257893,100666,prior,6,3,17,17.0
2313296,100666,prior,7,2,12,20.0
2320455,100666,prior,8,0,8,19.0
2083816,100666,prior,9,0,10,21.0
3005593,100666,prior,10,4,13,18.0
2663165,100666,prior,11,3,14,6.0
1165863,100666,prior,12,0,13,4.0
625637,100666,prior,13,0,8,7.0
3147787,100666,prior,14,0,11,30.0
1215421,100666,prior,15,5,9,30.0
2663274,100666,prior,16,1,9,30.0
929111,100666,prior,17,3,12,16.0
381579,100666,prior,18,6,11,17.0
665457,100666,prior,19,6,12,30.0
2151982,100666,prior,20,0,12,15.0
1455311,100666,train,21,2,11,9.0
2877023,100732,prior,1,6,12,
728493,100732,prior,2,5,11,13.0
547219,100732,prior,3,3,15,5.0
253219,100732,prior,4,2,14,13.0
627955,100732,prior,5,0,17,5.0
450046,100732,prior,6,0,16,14.0
1648281,100732,prior,7,5,10,12.0
2513539,100732,prior,8,4,15,6.0
818613,100732,prior,9,5,15,15.0
3060404,100732,prior,10,6,12,8.0
1004992,100732,prior,11,5,12,13.0
1851588,100732,prior,12,5,13,0.0
1985702,100732,prior,13,1,12,10.0
1258084,100732,prior,14,4,11,3.0
1183101,100732,prior,15,0,8,3.0
703297,100732,prior,16,3,13,3.0
1203564,100732,prior,17,5,11,16.0
3170255,100732,prior,18,2,19,18.0
2152737,100732,prior,19,5,12,3.0
78699,100732,prior,20,2,17,4.0
103145,100732,prior,21,1,14,6.0
113908,100732,prior,22,4,16,17.0
535693,100732,prior,23,4,14,7.0
3028498,100732,prior,24,4,11,7.0
2986109,100732,prior,25,0,13,3.0
684214,100732,prior,26,1,12,29.0
2872321,100732,prior,27,4,18,10.0
2297914,100732,train,28,0,12,3.0
3279458,100993,prior,1,5,9,
2571402,100993,prior,2,4,14,6.0
146798,100993,prior,3,3,10,6.0
850718,100993,prior,4,2,18,6.0
106009,100993,prior,5,5,11,10.0
2612526,100993,prior,6,1,11,3.0
970586,100993,prior,7,6,11,5.0
1438258,100993,prior,8,1,11,9.0
1577049,100993,prior,9,1,9,14.0
1508897,100993,prior,10,1,15,30.0
2852431,100993,prior,11,0,9,13.0
198047,100993,prior,12,6,19,13.0
2560872,100993,prior,13,2,7,10.0
725674,100993,prior,14,1,9,6.0
926031,100993,prior,15,4,21,10.0
218439,100993,prior,16,1,19,18.0
959017,100993,prior,17,0,13,13.0
3279237,100993,prior,18,5,23,5.0
3325301,100993,prior,19,1,18,10.0
1776523,100993,prior,20,0,7,20.0
3294660,100993,prior,21,0,19,7.0
1444266,100993,prior,22,5,9,5.0
438735,100993,prior,23,6,12,1.0
3382179,100993,prior,24,0,12,8.0
2812323,100993,prior,25,2,21,16.0
1293745,100993,prior,26,4,20,2.0
2789617,100993,prior,27,5,18,1.0
3388595,100993,prior,28,6,20,15.0
1143562,100993,prior,29,5,23,6.0
1675617,100993,prior,30,0,12,9.0
965,100993,prior,31,0,21,0.0
2364921,100993,prior,32,0,9,21.0
963516,100993,prior,33,0,9,0.0
3147706,100993,prior,34,3,7,10.0
2424334,100993,prior,35,6,10,10.0
1194570,100993,prior,36,2,14,3.0
1549761,100993,prior,37,2,9,7.0
913515,100993,prior,38,3,7,22.0
2941840,100993,train,39,6,12,10.0
2617834,101262,prior,1,4,19,
1507204,101262,prior,2,1,16,18.0
1151273,101262,prior,3,4,2,10.0
2014309,101262,prior,4,6,20,30.0
2440393,101262,prior,5,1,12,16.0
320832,101262,prior,6,1,18,0.0
824889,101262,prior,7,1,17,7.0
2614217,101262,train,8,6,16,19.0
2838700,101282,prior,1,4,14,
706054,101282,prior,2,2,11,19.0
1540974,101282,prior,3,5,12,10.0
85344,101282,prior,4,1,11,17.0
2978033,101282,train,5,1,14,14.0
2430480,101414,prior,1,4,15,
2908172,101414,prior,2,6,16,2.0
1612566,101414,prior,3,1,16,2.0
2768643,101414,prior,4,4,16,3.0
2278935,101414,prior,5,5,15,1.0
2537096,101414,prior,6,0,13,30.0
1136205,101414,train,7,5,19,30.0
782901,101425,prior,1,6,11,
518313,101425,prior,2,6,12,0.0
2833214,101425,prior,3,6,16,14.0
508352,101425,prior,4,6,13,21.0
2848603,101425,prior,5,6,21,7.0
2998546,101425,prior,6,6,8,14.0
860695,101425,prior,7,3,22,11.0
619638,101425,prior,8,5,22,9.0
249781,101425,prior,9,4,14,27.0
1109867,101425,prior,10,4,16,7.0
1368351,101425,prior,11,3,21,30.0
2410191,101425,prior,12,0,15,18.0
612929,101425,prior,13,4,14,30.0
2172889,101425,prior,14,3,14,27.0
2976227,101425,prior,15,1,12,19.0
71839,101425,prior,16,4,20,30.0
3192009,101425,prior,17,3,22,27.0
2301792,101425,prior,18,4,13,8.0
2830376,101425,prior,19,1,20,30.0
52198,101425,prior,20,5,14,25.0
189304,101425,train,21,6,12,1.0
1127737,101629,prior,1,2,16,
103235,101629,prior,2,1,18,30.0
1557805,101629,prior,3,1,19,30.0
2143185,101629,test,4,5,18,30.0
439208,101878,prior,1,1,9,
1507990,101878,prior,2,3,13,9.0
1149765,101878,prior,3,6,10,3.0
435379,101878,prior,4,4,17,5.0
231647,101878,prior,5,0,15,3.0
2906395,101878,prior,6,5,15,5.0
414200,101878,prior,7,1,17,3.0
1520915,101878,prior,8,2,16,1.0
2616,101878,prior,9,5,12,3.0
1608212,101878,prior,10,0,15,2.0
1409532,101878,prior,11,3,17,3.0
766778,101878,prior,12,3,17,7.0
2957728,101878,prior,13,6,9,3.0
1424018,101878,prior,14,4,15,5.0
1679053,101878,prior,15,1,16,4.0
144942,101878,prior,16,1,14,7.0
691325,101878,prior,17,5,14,4.0
1662094,101878,prior,18,2,15,4.0
3187890,101878,prior,19,6,17,4.0
732317,101878,prior,20,6,13,7.0
2185147,101878,prior,21,4,17,5.0
2677196,101878,prior,22,4,14,7.0
2892336,101878,prior,23,4,15,14.0
230802,101878,prior,24,2,16,26.0
2538682,101878,prior,25,5,17,17.0
2238180,101878,prior,26,3,9,5.0
2576797,101878,prior,27,2,14,6.0
2175808,101878,prior,28,6,15,18.0
1143036,101878,prior,29,6,16,7.0
2712391,101878,prior,30,3,16,4.0
963222,101878,prior,31,3,17,0.0
1887834,101878,prior,32,3,17,14.0
1690768,101878,prior,33,3,13,7.0
1541741,101878,prior,34,3,15,7.0
1344320,101878,prior,35,6,10,3.0
2994271,101878,prior,36,4,10,5.0
1715786,101878,prior,37,5,14,8.0
808782,101878,prior,38,2,10,4.0
139267,101878,prior,39,2,10,0.0
1715147,101878,prior,40,1,16,6.0
2122076,101878,prior,41,3,16,2.0
2469642,101878,prior,42,4,13,1.0
2268302,101878,prior,43,0,15,3.0
3117124,101878,prior,44,0,9,7.0
522436,101878,prior,45,1,15,1.0
1814641,101878,prior,46,3,14,2.0
1451738,101878,prior,47,1,16,5.0
1352985,101878,prior,48,5,14,11.0
346979,101878,test,49,6,11,1.0
685814,102480,prior,1,5,15,
2059549,102480,prior,2,4,18,6.0
910621,102480,prior,3,3,14,13.0
3064355,102480,prior,4,5,16,2.0
1885328,102480,prior,5,5,18,7.0
405211,102480,prior,6,5,21,7.0
1936119,102480,prior,7,5,17,14.0
243469,102480,prior,8,0,13,9.0
2458426,102480,prior,9,0,20,7.0
3217055,102480,prior,10,5,14,19.0
351901,102480,prior,11,5,17,7.0
2929201,102480,prior,12,1,7,17.0
3157845,102480,prior,13,5,19,4.0
580016,102480,prior,14,5,17,7.0
3062242,102480,train,15,1,6,24.0
979594,102668,prior,1,5,22,
602781,102668,prior,2,3,14,5.0
1835721,102668,prior,3,3,15,30.0
1997797,102668,prior,4,5,15,9.0
1448783,102668,prior,5,5,19,14.0
2595242,102668,train,6,6,7,30.0
1593706,103330,prior,1,6,19,
1021546,103330,prior,2,6,19,14.0
2493670,103330,prior,3,6,21,7.0
300239,103330,prior,4,6,22,7.0
2075237,103330,prior,5,6,20,14.0
1049425,103330,prior,6,6,21,0.0
2719712,103330,prior,7,6,12,30.0
1022354,103330,prior,8,5,20,30.0
3187374,103330,prior,9,5,21,21.0
3246424,103330,prior,10,0,18,23.0
121568,103330,prior,11,6,16,13.0
1993866,103330,prior,12,6,20,14.0
1836953,103330,prior,13,4,18,26.0
1920715,103330,test,14,6,14,30.0
344085,103528,prior,1,4,22,
1065408,103528,prior,2,3,9,13.0
3097955,103528,prior,3,0,22,11.0
3120812,103528,prior,4,6,17,20.0
1646137,103528,test,5,0,22,30.0
861251,103680,prior,1,0,15,
1608355,103680,prior,2,6,16,13.0
2978308,103680,prior,3,6,16,14.0
1592807,103680,test,4,1,17,23.0
1705178,103827,prior,1,4,14,
116070,103827,prior,2,6,8,16.0
3398808,103827,prior,3,1,12,30.0
1571067,103827,prior,4,1,14,0.0
600688,103827,prior,5,5,19,4.0
230137,103827,prior,6,1,14,30.0
664564,103827,prior,7,4,13,30.0
1403025,103827,test,8,5,23,29.0
1251074,103920,prior,1,2,9,
3246822,103920,prior,2,3,11,8.0
912122,103920,prior,3,3,8,21.0
3049658,103920,prior,4,2,9,30.0
483034,103920,prior,5,0,14,5.0
335305,103920,train,6,4,9,18.0
900040,104149,prior,1,5,13,
2860699,104149,prior,2,1,11,10.0
2835265,104149,prior,3,5,14,11.0
2058097,104149,prior,4,3,14,5.0
2512704,104149,prior,5,6,15,30.0
916683,104149,prior,6,0,13,8.0
1694144,104149,prior,7,5,14,30.0
3297413,104149,prior,8,1,13,30.0
306575,104149,prior,9,3,15,9.0
312065,104149,prior,10,6,9,10.0
1945078,104149,prior,11,0,9,15.0
214509,104149,prior,12,3,15,10.0
1514050,104149,prior,13,5,10,9.0
1888758,104149,prior,14,3,13,26.0
2660751,104149,prior,15,4,11,8.0
2397054,104149,prior,16,3,15,6.0
1506293,104149,prior,17,4,11,8.0
518054,104149,prior,18,0,12,3.0
997356,104149,prior,19,0,12,14.0
456462,104149,test,20,6,11,20.0
1947086,104210,prior,1,3,17,
2428637,104210,prior,2,1,20,30.0
2678360,104210,prior,3,1,20,21.0
1081249,104210,train,4,0,21,30.0
2387046,104280,prior,1,2,13,
1762251,104280,prior,2,1,15,30.0
1458379,104280,prior,3,4,9,10.0
1797243,104280,prior,4,6,10,30.0
356020,104280,train,5,0,11,30.0
1053399,104398,prior,1,5,8,
3211773,104398,prior,2,0,15,23.0
2604538,104398,prior,3,0,14,7.0
2103803,104398,prior,4,6,18,30.0
3108387,104398,prior,5,2,15,24.0
319319,104398,prior,6,5,7,17.0
10978,104398,prior,7,0,10,9.0
2109023,104398,prior,8,6,8,13.0
2494426,104398,prior,9,6,6,28.0
1640650,104398,prior,10,6,14,30.0
2191895,104398,prior,11,6,11,7.0
761877,104398,prior,12,5,10,13.0
678912,104398,prior,13,4,9,6.0
2894421,104398,test,14,6,15,30.0
1228301,104692,prior,1,0,17,
1603913,104692,prior,2,3,15,3.0
532301,104692,prior,3,5,15,16.0
244105,104692,prior,4,1,16,10.0
1997087,104692,prior,5,4,0,3.0
659940,104692,prior,6,2,16,5.0
3319666,104692,prior,7,1,12,13.0
973992,104692,prior,8,6,11,5.0
2220026,104692,prior,9,4,22,5.0
1336937,104692,prior,10,0,22,3.0
716193,104692,prior,11,3,13,3.0
1366453,104692,prior,12,0,23,11.0
1296435,104692,prior,13,3,14,3.0
2354057,104692,prior,14,0,13,4.0
2314351,104692,prior,15,5,13,5.0
3051850,104692,prior,16,0,15,2.0
1799027,104692,prior,17,6,16,13.0
978073,104692,prior,18,4,10,5.0
2130092,104692,prior,19,6,15,2.0
576193,104692,prior,20,5,15,6.0
344636,104692,prior,21,1,16,3.0
2397723,104692,prior,22,5,15,4.0
2321128,104692,prior,23,5,12,7.0
86780,104692,prior,24,0,15,9.0
2915245,104692,prior,25,4,15,4.0
932364,104692,prior,26,2,15,5.0
1320546,104692,prior,27,5,8,3.0
2671727,104692,prior,28,3,12,5.0
3116040,104692,prior,29,3,7,30.0
1181824,104692,prior,30,2,12,27.0
2035394,104692,prior,31,1,16,20.0
959809,104692,prior,32,2,10,8.0
1160736,104692,prior,33,0,14,12.0
767553,104692,prior,34,5,9,5.0
3347777,104692,prior,35,0,11,9.0
3330700,104692,prior,36,6,16,6.0
402917,104692,prior,37,6,10,7.0
1284246,104692,prior,38,0,17,8.0
1182583,104692,prior,39,6,17,6.0
624995,104692,prior,40,3,15,4.0
